0.9996	0.0004	1
0.0003	0.9997	2
0.9995	0.0005	1
1.0000	0.0000	1
1.0000	0.0000	1
0.5007	0.4993	1
0.9974	0.0026	1
1.0000	0.0000	1
0.0000	1.0000	2
0.0003	0.9997	2
0.1722	0.8278	2
1.0000	0.0000	1
0.9999	0.0001	1
0.0002	0.9998	2
0.0017	0.9983	2
1.0000	0.0000	1
1.0000	0.0000	1
0.9020	0.0980	1
0.2241	0.7759	2
0.0050	0.9950	2
0.0035	0.9965	2
1.0000	0.0000	1
0.0021	0.9979	2
1.0000	0.0000	1
0.9773	0.0227	1
0.9277	0.0723	1
0.0000	1.0000	2
0.7603	0.2397	1
0.0203	0.9797	2
0.0000	1.0000	2
0.0271	0.9729	2
0.0000	1.0000	2
0.0003	0.9997	2
0.4623	0.5377	2
0.7323	0.2677	1
0.9852	0.0148	1
0.9425	0.0575	1
0.1117	0.8883	2
0.8563	0.1437	1
0.5669	0.4331	1
1.0000	0.0000	1
0.0000	1.0000	2
0.0000	1.0000	2
0.9959	0.0041	1
0.9362	0.0638	1
0.7024	0.2976	1
0.8819	0.1181	1
0.9916	0.0084	1
0.1626	0.8374	2
0.9999	0.0001	1
0.9999	0.0001	1
0.0063	0.9937	2
0.0000	1.0000	2
0.9920	0.0080	1
0.0000	1.0000	2
0.9953	0.0047	1
0.0004	0.9996	2
0.0124	0.9876	2
0.9922	0.0078	1
0.0001	0.9999	2
0.2684	0.7316	2
0.0646	0.9354	2
1.0000	0.0000	1
0.9761	0.0239	1
0.9985	0.0015	1
0.0001	0.9999	2
0.0017	0.9983	2
0.9997	0.0003	1
0.0033	0.9967	2
0.9999	0.0001	1
0.0000	1.0000	2
0.0001	0.9999	2
0.9952	0.0048	1
0.0341	0.9659	2
0.9941	0.0059	1
0.0819	0.9181	2
0.0108	0.9892	2
0.8627	0.1373	1
0.9978	0.0022	1
0.7170	0.2830	1
0.9725	0.0275	1
0.0092	0.9908	2
0.9983	0.0017	1
1.0000	0.0000	1
0.9967	0.0033	1
1.0000	0.0000	1
0.9724	0.0276	1
0.1086	0.8914	2
0.1237	0.8763	2
0.0014	0.9986	2
0.3402	0.6598	2
0.9995	0.0005	1
0.9864	0.0136	1
1.0000	0.0000	1
0.8276	0.1724	1
0.4617	0.5383	2
0.6813	0.3187	1
0.9934	0.0066	1
0.0000	1.0000	2
0.0003	0.9997	2
0.9977	0.0023	1
0.0610	0.9390	2
0.0211	0.9789	2
0.9702	0.0298	1
0.9995	0.0005	1
0.4774	0.5226	2
0.0164	0.9836	2
0.0194	0.9806	2
0.4832	0.5168	2
0.0029	0.9971	2
0.0031	0.9969	2
0.5580	0.4420	1
0.4518	0.5482	2
0.9998	0.0002	1
0.2779	0.7221	2
0.0018	0.9982	2
0.9970	0.0030	1
0.0009	0.9991	2
0.3337	0.6663	2
0.0000	1.0000	2
0.0006	0.9994	2
1.0000	0.0000	1
0.5829	0.4171	1
0.5337	0.4663	1
1.0000	0.0000	1
0.5354	0.4646	1
0.0043	0.9957	2
0.0066	0.9934	2
0.9545	0.0455	1
0.9998	0.0002	1
0.9995	0.0005	1
0.0001	0.9999	2
0.9913	0.0087	1
0.2069	0.7931	2
0.9001	0.0999	1
0.9578	0.0422	1
0.0239	0.9761	2
0.8583	0.1417	1
0.0000	1.0000	2
0.3376	0.6624	2
0.9999	0.0001	1
0.0741	0.9259	2
0.8986	0.1014	1
0.9915	0.0085	1
0.9628	0.0372	1
0.9846	0.0154	1
0.0002	0.9998	2
0.0029	0.9971	2
0.0167	0.9833	2
0.0000	1.0000	2
0.7686	0.2314	1
0.0000	1.0000	2
0.0027	0.9973	2
0.0327	0.9673	2
0.0001	0.9999	2
0.8166	0.1834	1
0.0245	0.9755	2
1.0000	0.0000	1
0.0006	0.9994	2
0.9308	0.0692	1
0.5841	0.4159	1
0.0109	0.9891	2
0.8612	0.1388	1
0.1393	0.8607	2
0.2757	0.7243	2
0.0001	0.9999	2
0.0006	0.9994	2
0.0000	1.0000	2
0.0292	0.9708	2
0.9968	0.0032	1
0.0000	1.0000	2
1.0000	0.0000	1
0.9999	0.0001	1
0.2552	0.7448	2
0.0000	1.0000	2
0.0000	1.0000	2
0.7138	0.2862	1
0.0005	0.9995	2
0.0000	1.0000	2
0.9971	0.0029	1
0.9999	0.0001	1
0.9993	0.0007	1
0.9997	0.0003	1
0.0296	0.9704	2
0.2890	0.7110	2
1.0000	0.0000	1
0.0054	0.9946	2
0.0673	0.9327	2
0.0163	0.9837	2
0.0000	1.0000	2
0.9863	0.0137	1
0.9984	0.0016	1
0.1135	0.8865	2
0.9995	0.0005	1
0.0000	1.0000	2
0.0344	0.9656	2
1.0000	0.0000	1
0.3850	0.6150	2
0.0554	0.9446	2
1.0000	0.0000	1
0.9673	0.0327	1
0.9994	0.0006	1
0.2193	0.7807	2
0.9998	0.0002	1
0.0001	0.9999	2
0.0008	0.9992	2
0.0002	0.9998	2
0.5350	0.4650	1
0.5470	0.4530	1
0.7094	0.2906	1
0.1982	0.8018	2
0.0916	0.9084	2
0.9992	0.0008	1
1.0000	0.0000	1
0.0227	0.9773	2
0.9530	0.0470	1
0.9998	0.0002	1
0.9964	0.0036	1
0.6694	0.3306	1
0.9982	0.0018	1
0.6220	0.3780	1
0.5694	0.4306	1
0.9998	0.0002	1
0.0176	0.9824	2
0.0000	1.0000	2
0.0001	0.9999	2
0.0325	0.9675	2
0.9901	0.0099	1
0.0730	0.9270	2
0.9856	0.0144	1
0.9999	0.0001	1
0.3459	0.6541	2
0.8648	0.1352	1
0.0070	0.9930	2
0.0823	0.9177	2
0.6408	0.3592	1
0.9853	0.0147	1
0.6289	0.3711	1
0.0014	0.9986	2
0.0002	0.9998	2
0.2017	0.7983	2
0.0000	1.0000	2
0.1687	0.8313	2
0.9235	0.0765	1
0.9989	0.0011	1
0.7429	0.2571	1
0.0503	0.9497	2
0.2347	0.7653	2
0.0000	1.0000	2
0.7614	0.2386	1
0.0041	0.9959	2
0.9993	0.0007	1
0.0000	1.0000	2
0.9603	0.0397	1
0.0002	0.9998	2
0.9842	0.0158	1
0.9999	0.0001	1
0.0081	0.9919	2
0.0000	1.0000	2
0.9902	0.0098	1
0.9458	0.0542	1
0.9942	0.0058	1
0.0170	0.9830	2
0.0495	0.9505	2
0.9996	0.0004	1
1.0000	0.0000	1
0.0288	0.9712	2
0.9127	0.0873	1
0.0177	0.9823	2
0.8583	0.1417	1
0.4047	0.5953	2
0.5338	0.4662	1
0.9212	0.0788	1
1.0000	0.0000	1
0.1974	0.8026	2
0.0118	0.9882	2
0.9999	0.0001	1
0.9065	0.0935	1
0.9513	0.0487	1
0.4102	0.5898	2
0.2801	0.7199	2
0.9606	0.0394	1
0.9807	0.0193	1
0.9998	0.0002	1
0.7351	0.2649	1
0.0127	0.9873	2
0.0001	0.9999	2
0.9693	0.0307	1
0.0000	1.0000	2
0.9796	0.0204	1
0.9739	0.0261	1
0.0008	0.9992	2
0.9975	0.0025	1
0.0554	0.9446	2
0.3759	0.6241	2
0.0866	0.9134	2
0.0014	0.9986	2
0.0006	0.9994	2
0.0081	0.9919	2
0.9998	0.0002	1
0.9904	0.0096	1
0.7690	0.2310	1
1.0000	0.0000	1
1.0000	0.0000	1
0.7202	0.2798	1
0.9973	0.0027	1
0.0000	1.0000	2
0.0008	0.9992	2
0.9838	0.0162	1
1.0000	0.0000	1
0.2332	0.7668	2
0.6043	0.3957	1
0.0006	0.9994	2
0.0024	0.9976	2
0.9958	0.0042	1
0.9166	0.0834	1
0.0005	0.9995	2
0.0374	0.9626	2
0.9997	0.0003	1
0.9984	0.0016	1
1.0000	0.0000	1
0.9819	0.0181	1
0.9999	0.0001	1
0.1974	0.8026	2
0.9736	0.0264	1
0.0012	0.9988	2
0.0001	0.9999	2
0.8509	0.1491	1
0.0005	0.9995	2
0.0001	0.9999	2
0.9979	0.0021	1
0.0184	0.9816	2
1.0000	0.0000	1
0.4021	0.5979	2
0.0048	0.9952	2
0.0008	0.9992	2
0.9991	0.0009	1
0.9969	0.0031	1
1.0000	0.0000	1
0.0007	0.9993	2
0.9935	0.0065	1
0.8434	0.1566	1
0.0006	0.9994	2
0.0176	0.9824	2
0.6021	0.3979	1
1.0000	0.0000	1
0.0001	0.9999	2
0.0001	0.9999	2
0.0286	0.9714	2
0.7170	0.2830	1
1.0000	0.0000	1
0.9883	0.0117	1
0.7448	0.2552	1
0.0000	1.0000	2
1.0000	0.0000	1
0.0014	0.9986	2
0.0008	0.9992	2
1.0000	0.0000	1
0.9884	0.0116	1
0.6440	0.3560	1
1.0000	0.0000	1
0.0019	0.9981	2
0.0001	0.9999	2
0.0016	0.9984	2
1.0000	0.0000	1
0.4614	0.5386	2
0.0003	0.9997	2
0.9999	0.0001	1
0.8647	0.1353	1
0.4532	0.5468	2
1.0000	0.0000	1
1.0000	0.0000	1
0.9689	0.0311	1
0.0004	0.9996	2
0.9637	0.0363	1
0.0002	0.9998	2
1.0000	0.0000	1
0.0003	0.9997	2
0.6217	0.3783	1
0.9992	0.0008	1
0.9969	0.0031	1
0.9886	0.0114	1
0.2648	0.7352	2
0.2850	0.7150	2
0.0492	0.9508	2
0.0018	0.9982	2
0.0000	1.0000	2
0.0822	0.9178	2
0.9837	0.0163	1
0.0200	0.9800	2
0.0018	0.9982	2
1.0000	0.0000	1
0.9988	0.0012	1
0.0113	0.9887	2
0.3442	0.6558	2
0.9993	0.0007	1
0.0332	0.9668	2
0.1053	0.8947	2
0.0000	1.0000	2
0.0000	1.0000	2
0.0003	0.9997	2
0.4868	0.5132	2
0.9413	0.0587	1
0.9941	0.0059	1
1.0000	0.0000	1
0.0000	1.0000	2
0.9954	0.0046	1
0.0000	1.0000	2
0.0003	0.9997	2
0.3354	0.6646	2
0.7738	0.2262	1
0.0006	0.9994	2
0.0133	0.9867	2
0.9994	0.0006	1
0.0007	0.9993	2
1.0000	0.0000	1
0.9917	0.0083	1
0.4881	0.5119	2
0.2637	0.7363	2
0.0811	0.9189	2
0.3162	0.6838	2
0.0232	0.9768	2
0.9918	0.0082	1
0.0188	0.9812	2
0.0004	0.9996	2
0.8654	0.1346	1
0.0000	1.0000	2
1.0000	0.0000	1
0.1308	0.8692	2
0.0156	0.9844	2
0.0061	0.9939	2
0.0095	0.9905	2
1.0000	0.0000	1
1.0000	0.0000	1
0.9999	0.0001	1
0.0000	1.0000	2
0.0003	0.9997	2
0.0001	0.9999	2
0.9390	0.0610	1
0.0190	0.9810	2
1.0000	0.0000	1
0.0000	1.0000	2
0.1158	0.8842	2
1.0000	0.0000	1
1.0000	0.0000	1
0.0000	1.0000	2
0.9997	0.0003	1
0.0213	0.9787	2
1.0000	0.0000	1
0.9404	0.0596	1
0.9997	0.0003	1
0.0181	0.9819	2
0.9851	0.0149	1
1.0000	0.0000	1
0.0001	0.9999	2
0.9985	0.0015	1
0.0000	1.0000	2
0.0010	0.9990	2
0.9999	0.0001	1
1.0000	0.0000	1
0.9995	0.0005	1
0.1776	0.8224	2
0.0000	1.0000	2
0.7161	0.2839	1
0.0000	1.0000	2
0.0905	0.9095	2
0.0000	1.0000	2
0.0000	1.0000	2
0.0148	0.9852	2
0.0000	1.0000	2
0.9999	0.0001	1
0.9494	0.0506	1
0.9999	0.0001	1
0.9684	0.0316	1
0.4113	0.5887	2
0.1212	0.8788	2
0.0000	1.0000	2
0.3483	0.6517	2
0.6213	0.3787	1
1.0000	0.0000	1
1.0000	0.0000	1
0.0000	1.0000	2
0.8654	0.1346	1
0.0021	0.9979	2
1.0000	0.0000	1
0.9681	0.0319	1
0.0004	0.9996	2
1.0000	0.0000	1
1.0000	0.0000	1
0.1537	0.8463	2
0.8237	0.1763	1
0.0006	0.9994	2
0.9997	0.0003	1
0.0000	1.0000	2
0.9986	0.0014	1
0.0005	0.9995	2
0.0061	0.9939	2
0.9784	0.0216	1
0.0000	1.0000	2
0.0009	0.9991	2
0.0000	1.0000	2
0.0027	0.9973	2
0.0026	0.9974	2
0.0005	0.9995	2
0.3296	0.6704	2
0.9517	0.0483	1
0.0074	0.9926	2
0.9973	0.0027	1
0.4100	0.5900	2
0.0002	0.9998	2
0.0001	0.9999	2
0.0000	1.0000	2
0.0643	0.9357	2
0.9999	0.0001	1
0.9919	0.0081	1
0.8455	0.1545	1
1.0000	0.0000	1
0.0000	1.0000	2
0.0000	1.0000	2
1.0000	0.0000	1
0.1468	0.8532	2
0.9931	0.0069	1
1.0000	0.0000	1
1.0000	0.0000	1
0.9992	0.0008	1
1.0000	0.0000	1
0.0012	0.9988	2
0.0000	1.0000	2
0.9989	0.0011	1
0.9999	0.0001	1
0.0204	0.9796	2
0.0013	0.9987	2
0.3258	0.6742	2
0.2196	0.7804	2
1.0000	0.0000	1
0.9933	0.0067	1
0.0000	1.0000	2
0.4008	0.5992	2
0.0001	0.9999	2
0.0000	1.0000	2
0.9992	0.0008	1
0.0003	0.9997	2
0.0115	0.9885	2
0.0049	0.9951	2
0.9529	0.0471	1
0.0000	1.0000	2
0.0000	1.0000	2
0.7754	0.2246	1
0.6512	0.3488	1
1.0000	0.0000	1
0.9978	0.0022	1
0.6679	0.3321	1
0.9999	0.0001	1
0.0001	0.9999	2
0.6609	0.3391	1
1.0000	0.0000	1
0.0295	0.9705	2
0.0001	0.9999	2
1.0000	0.0000	1
1.0000	0.0000	1
0.0000	1.0000	2
0.0001	0.9999	2
0.3286	0.6714	2
0.0002	0.9998	2
0.0384	0.9616	2
1.0000	0.0000	1
0.9985	0.0015	1
0.9991	0.0009	1
0.0011	0.9989	2
0.4665	0.5335	2
0.7761	0.2239	1
0.1519	0.8481	2
0.0025	0.9975	2
0.9995	0.0005	1
0.4454	0.5546	2
0.0101	0.9899	2
0.5581	0.4419	1
0.8842	0.1158	1
0.9600	0.0400	1
0.9241	0.0759	1
1.0000	0.0000	1
0.5009	0.4991	1
0.6769	0.3231	1
0.0000	1.0000	2
0.9999	0.0001	1
0.4163	0.5837	2
0.9030	0.0970	1
0.0008	0.9992	2
0.9998	0.0002	1
0.0001	0.9999	2
1.0000	0.0000	1
0.0001	0.9999	2
0.2081	0.7919	2
0.9999	0.0001	1
1.0000	0.0000	1
0.0181	0.9819	2
0.8399	0.1601	1
0.0004	0.9996	2
0.0603	0.9397	2
0.0002	0.9998	2
0.0000	1.0000	2
0.0001	0.9999	2
0.8057	0.1943	1
1.0000	0.0000	1
0.0001	0.9999	2
0.0001	0.9999	2
0.3869	0.6131	2
0.9930	0.0070	1
0.1281	0.8719	2
0.0298	0.9702	2
0.0004	0.9996	2
0.0000	1.0000	2
0.0002	0.9998	2
0.0137	0.9863	2
0.0002	0.9998	2
0.0000	1.0000	2
0.0000	1.0000	2
0.9999	0.0001	1
0.0085	0.9915	2
0.4763	0.5237	2
0.9989	0.0011	1
0.0054	0.9946	2
0.0002	0.9998	2
1.0000	0.0000	1
1.0000	0.0000	1
0.9586	0.0414	1
0.9851	0.0149	1
0.9919	0.0081	1
0.1931	0.8069	2
0.6204	0.3796	1
0.0712	0.9288	2
0.0000	1.0000	2
0.0702	0.9298	2
0.0036	0.9964	2
0.0002	0.9998	2
1.0000	0.0000	1
0.0002	0.9998	2
0.2745	0.7255	2
0.0098	0.9902	2
0.0014	0.9986	2
0.4801	0.5199	2
0.7049	0.2951	1
0.0562	0.9438	2
1.0000	0.0000	1
0.9997	0.0003	1
0.0003	0.9997	2
0.0495	0.9505	2
0.9938	0.0062	1
0.7693	0.2307	1
0.0017	0.9983	2
0.2971	0.7029	2
0.9916	0.0084	1
0.9858	0.0142	1
0.9998	0.0002	1
0.9999	0.0001	1
0.8371	0.1629	1
0.0002	0.9998	2
0.5879	0.4121	1
1.0000	0.0000	1
1.0000	0.0000	1
0.9997	0.0003	1
0.7650	0.2350	1
0.9994	0.0006	1
0.0048	0.9952	2
0.9897	0.0103	1
0.9997	0.0003	1
0.1170	0.8830	2
0.9859	0.0141	1
0.0000	1.0000	2
0.0103	0.9897	2
0.0000	1.0000	2
0.9971	0.0029	1
0.0000	1.0000	2
0.0917	0.9083	2
0.0001	0.9999	2
1.0000	0.0000	1
0.3645	0.6355	2
0.1124	0.8876	2
0.7829	0.2171	1
0.9996	0.0004	1
1.0000	0.0000	1
1.0000	0.0000	1
0.5369	0.4631	1
1.0000	0.0000	1
0.6449	0.3551	1
0.0293	0.9707	2
0.9998	0.0002	1
0.0380	0.9620	2
1.0000	0.0000	1
1.0000	0.0000	1
0.1213	0.8787	2
0.0000	1.0000	2
0.0598	0.9402	2
0.0000	1.0000	2
0.9927	0.0073	1
0.9960	0.0040	1
0.9143	0.0857	1
0.9729	0.0271	1
0.0036	0.9964	2
1.0000	0.0000	1
0.0760	0.9240	2
0.0139	0.9861	2
0.9992	0.0008	1
0.9960	0.0040	1
0.9998	0.0002	1
0.9991	0.0009	1
0.0139	0.9861	2
1.0000	0.0000	1
0.9610	0.0390	1
1.0000	0.0000	1
0.0007	0.9993	2
0.0000	1.0000	2
0.9782	0.0218	1
0.0019	0.9981	2
0.0002	0.9998	2
0.0003	0.9997	2
0.5829	0.4171	1
0.0070	0.9930	2
0.0244	0.9756	2
0.5881	0.4119	1
0.0000	1.0000	2
0.0001	0.9999	2
0.8791	0.1209	1
0.0003	0.9997	2
0.1025	0.8975	2
0.0001	0.9999	2
1.0000	0.0000	1
0.9993	0.0007	1
0.0423	0.9577	2
0.0000	1.0000	2
0.7273	0.2727	1
0.0000	1.0000	2
0.0276	0.9724	2
0.9965	0.0035	1
1.0000	0.0000	1
0.8769	0.1231	1
0.9986	0.0014	1
0.9095	0.0905	1
0.9999	0.0001	1
0.0000	1.0000	2
0.0259	0.9741	2
0.9999	0.0001	1
0.1732	0.8268	2
0.9952	0.0048	1
0.0000	1.0000	2
0.3552	0.6448	2
0.0087	0.9913	2
0.9992	0.0008	1
0.0001	0.9999	2
0.9986	0.0014	1
0.8227	0.1773	1
1.0000	0.0000	1
0.0006	0.9994	2
0.9907	0.0093	1
0.7342	0.2658	1
0.0000	1.0000	2
0.3695	0.6305	2
1.0000	0.0000	1
0.0004	0.9996	2
0.0379	0.9621	2
0.0000	1.0000	2
0.3988	0.6012	2
0.0213	0.9787	2
1.0000	0.0000	1
0.0001	0.9999	2
0.9983	0.0017	1
0.0000	1.0000	2
0.0001	0.9999	2
1.0000	0.0000	1
0.9124	0.0876	1
0.9997	0.0003	1
0.0003	0.9997	2
0.9987	0.0013	1
0.5537	0.4463	1
0.7573	0.2427	1
0.0014	0.9986	2
1.0000	0.0000	1
0.9982	0.0018	1
0.0625	0.9375	2
0.9999	0.0001	1
0.0323	0.9677	2
1.0000	0.0000	1
0.0000	1.0000	2
0.9978	0.0022	1
0.0283	0.9717	2
0.0000	1.0000	2
0.9009	0.0991	1
0.0004	0.9996	2
0.6491	0.3509	1
0.9958	0.0042	1
0.3358	0.6642	2
0.9922	0.0078	1
0.2045	0.7955	2
1.0000	0.0000	1
0.9978	0.0022	1
0.0000	1.0000	2
0.0554	0.9446	2
0.7482	0.2518	1
0.1232	0.8768	2
0.0000	1.0000	2
0.9976	0.0024	1
0.0000	1.0000	2
1.0000	0.0000	1
0.3381	0.6619	2
0.1464	0.8536	2
0.0000	1.0000	2
0.8993	0.1007	1
0.9990	0.0010	1
0.0135	0.9865	2
0.9952	0.0048	1
0.0513	0.9487	2
0.7719	0.2281	1
0.9313	0.0687	1
0.0018	0.9982	2
0.0016	0.9984	2
0.7485	0.2515	1
1.0000	0.0000	1
1.0000	0.0000	1
0.0079	0.9921	2
0.0003	0.9997	2
0.0367	0.9633	2
0.0053	0.9947	2
1.0000	0.0000	1
0.1003	0.8997	2
0.0000	1.0000	2
0.4500	0.5500	2
0.4590	0.5410	2
0.0025	0.9975	2
0.4568	0.5432	2
0.0830	0.9170	2
0.3381	0.6619	2
0.0000	1.0000	2
0.0000	1.0000	2
0.9694	0.0306	1
1.0000	0.0000	1
0.8568	0.1432	1
1.0000	0.0000	1
0.0000	1.0000	2
0.0468	0.9532	2
0.9712	0.0288	1
0.0000	1.0000	2
0.0026	0.9974	2
0.0114	0.9886	2
0.0094	0.9906	2
0.0000	1.0000	2
1.0000	0.0000	1
1.0000	0.0000	1
0.9860	0.0140	1
0.3095	0.6905	2
